step,action_name,reward,obs_distance_from_entrance,obs_distance_from_last_position_from_high_reward,obs_reward_taken_flag,obs_relevant_thing_in_current_map,map_id,x,y
28,A,0.0,0.0,-1.0,-1.0,0.0,38,4,6
29,A,0.0,0.0,-1.0,-1.0,0.0,38,4,6
30,RIGHT,0.0,0.0,-1.0,-1.0,0.0,38,5,6
31,DOWN,0.0,1.0,-1.0,-1.0,0.0,38,5,7
32,B,0.0,2.0,-1.0,-1.0,0.0,38,5,7
33,LEFT,0.0,2.0,-1.0,-1.0,0.0,38,4,7
34,LEFT,0.0,1.0,-1.0,-1.0,0.0,38,3,7
35,LEFT,0.0,2.0,-1.0,-1.0,0.0,38,2,7
36,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,3,7
37,A,0.0,2.0,-1.0,-1.0,0.0,38,3,7
38,UP,0.0,2.0,-1.0,-1.0,0.0,38,3,6
39,LEFT,0.0,1.0,-1.0,-1.0,0.0,38,2,6
40,DOWN,0.0,2.0,-1.0,-1.0,0.0,38,2,7
41,A,0.0,3.0,-1.0,-1.0,0.0,38,2,7
42,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,3,7
43,B,0.0,2.0,-1.0,-1.0,0.0,38,3,7
44,LEFT,0.0,2.0,-1.0,-1.0,0.0,38,2,7
45,DOWN,0.0,3.0,-1.0,-1.0,0.0,38,2,7
46,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,3,7
47,DOWN,0.0,2.0,-1.0,-1.0,0.0,38,3,7
48,A,0.0,2.0,-1.0,-1.0,0.0,38,3,7
49,UP,0.0,2.0,-1.0,-1.0,0.0,38,3,6
50,B,0.0,1.0,-1.0,-1.0,0.0,38,3,6
51,LEFT,0.0,1.0,-1.0,-1.0,0.0,38,2,6
52,B,0.0,2.0,-1.0,-1.0,0.0,38,2,6
53,A,0.0,2.0,-1.0,-1.0,0.0,38,2,6
54,RIGHT,0.0,2.0,-1.0,-1.0,0.0,38,3,6
55,A,0.0,1.0,-1.0,-1.0,0.0,38,3,6
56,LEFT,0.0,1.0,-1.0,-1.0,0.0,38,2,6
57,UP,0.0,2.0,-1.0,-1.0,0.0,38,2,5
58,A,0.0,3.0,-1.0,-1.0,0.0,38,2,5
59,A,0.0,3.0,-1.0,-1.0,0.0,38,2,5
60,A,0.0,3.0,-1.0,-1.0,0.0,38,2,5
61,UP,0.0,3.0,-1.0,-1.0,0.0,38,2,4
62,B,0.0,4.0,-1.0,-1.0,0.0,38,2,4
63,DOWN,0.0,4.0,-1.0,-1.0,0.0,38,2,5
64,DOWN,0.0,3.0,-1.0,-1.0,0.0,38,2,6
65,RIGHT,0.0,2.0,-1.0,-1.0,0.0,38,3,6
66,B,0.0,1.0,-1.0,-1.0,0.0,38,3,6
67,LEFT,0.0,1.0,-1.0,-1.0,0.0,38,2,6
68,LEFT,0.0,2.0,-1.0,-1.0,0.0,38,1,6
69,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,2,6
70,LEFT,0.0,2.0,-1.0,-1.0,0.0,38,1,6
71,B,0.0,3.0,-1.0,-1.0,0.0,38,1,6
72,LEFT,0.0,3.0,-1.0,-1.0,0.0,38,1,6
73,DOWN,0.0,3.0,-1.0,-1.0,0.0,38,1,7
74,DOWN,0.0,4.0,-1.0,-1.0,0.0,38,1,7
75,LEFT,0.0,4.0,-1.0,-1.0,0.0,38,1,7
76,DOWN,0.0,4.0,-1.0,-1.0,0.0,38,1,7
77,LEFT,0.0,4.0,-1.0,-1.0,0.0,38,1,7
78,B,0.0,4.0,-1.0,-1.0,0.0,38,1,7
79,LEFT,0.0,4.0,-1.0,-1.0,0.0,38,1,7
80,B,0.0,4.0,-1.0,-1.0,0.0,38,1,7
81,B,0.0,4.0,-1.0,-1.0,0.0,38,1,7
82,UP,0.0,4.0,-1.0,-1.0,0.0,38,1,6
83,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,2,6
84,LEFT,0.0,2.0,-1.0,-1.0,0.0,38,1,6
85,A,0.0,3.0,-1.0,-1.0,0.0,38,1,6
86,A,0.0,3.0,-1.0,-1.0,0.0,38,1,6
87,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,2,6
88,UP,0.0,2.0,-1.0,-1.0,0.0,38,2,5
89,LEFT,0.0,3.0,-1.0,-1.0,0.0,38,1,5
90,UP,0.0,4.0,-1.0,-1.0,0.0,38,1,4
91,RIGHT,0.0,5.0,-1.0,-1.0,0.0,38,2,4
92,B,0.0,4.0,-1.0,-1.0,0.0,38,2,4
93,DOWN,0.0,4.0,-1.0,-1.0,0.0,38,2,5
94,B,0.0,3.0,-1.0,-1.0,0.0,38,2,5
95,DOWN,0.0,3.0,-1.0,-1.0,0.0,38,2,6
96,B,0.0,2.0,-1.0,-1.0,0.0,38,2,6
97,LEFT,0.0,2.0,-1.0,-1.0,0.0,38,1,6
98,A,0.0,3.0,-1.0,-1.0,0.0,38,1,6
99,A,0.0,3.0,-1.0,-1.0,0.0,38,1,6
100,LEFT,0.0,3.0,-1.0,-1.0,0.0,38,1,6
101,UP,0.0,3.0,-1.0,-1.0,0.0,38,1,5
102,LEFT,0.0,4.0,-1.0,-1.0,0.0,38,0,5
103,UP,0.0,5.0,-1.0,-1.0,0.0,38,0,4
104,B,0.0,6.0,-1.0,-1.0,0.0,38,0,4
105,UP,0.0,6.0,-1.0,-1.0,0.0,38,0,3
106,RIGHT,0.0,7.0,-1.0,-1.0,0.0,38,1,3
107,LEFT,0.0,6.0,-1.0,-1.0,0.0,38,0,3
108,A,0.0,7.0,-1.0,-1.0,0.0,38,0,3
109,B,0.0,7.0,-1.0,-1.0,0.0,38,0,3
110,A,0.0,7.0,-1.0,-1.0,0.0,38,0,3
111,RIGHT,0.0,7.0,-1.0,-1.0,0.0,38,1,3
112,DOWN,0.0,6.0,-1.0,-1.0,0.0,38,1,4
113,LEFT,0.0,5.0,-1.0,-1.0,0.0,38,0,4
114,DOWN,0.0,6.0,-1.0,-1.0,0.0,38,0,5
115,UP,0.0,5.0,-1.0,-1.0,0.0,38,0,4
116,B,0.0,6.0,-1.0,-1.0,0.0,38,0,4
117,A,0.0,6.0,-1.0,-1.0,0.0,38,0,4
118,RIGHT,0.0,6.0,-1.0,-1.0,0.0,38,1,4
119,B,0.0,5.0,-1.0,-1.0,0.0,38,1,4
120,RIGHT,0.0,5.0,-1.0,-1.0,0.0,38,2,4
121,A,0.0,4.0,-1.0,-1.0,0.0,38,2,4
122,RIGHT,0.0,4.0,-1.0,-1.0,0.0,38,2,4
123,UP,0.0,4.0,-1.0,-1.0,0.0,38,2,3
124,LEFT,0.0,5.0,-1.0,-1.0,0.0,38,1,3
125,B,0.0,6.0,-1.0,-1.0,0.0,38,1,3
126,B,0.0,6.0,-1.0,-1.0,0.0,38,1,3
127,A,0.0,6.0,-1.0,-1.0,0.0,38,1,3
128,LEFT,0.0,6.0,-1.0,-1.0,0.0,38,0,3
129,B,0.0,7.0,-1.0,-1.0,0.0,38,0,3
130,A,0.0,7.0,-1.0,-1.0,0.0,38,0,3
131,DOWN,0.0,7.0,-1.0,-1.0,0.0,38,0,4
132,DOWN,0.0,6.0,-1.0,-1.0,0.0,38,0,5
133,RIGHT,0.0,5.0,-1.0,-1.0,0.0,38,1,5
134,RIGHT,0.0,4.0,-1.0,-1.0,0.0,38,2,5
135,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,2,5
136,B,0.0,3.0,-1.0,-1.0,0.0,38,2,5
137,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,2,5
138,A,0.0,3.0,-1.0,-1.0,0.0,38,2,5
139,UP,0.0,3.0,-1.0,-1.0,0.0,38,2,5
140,B,0.0,3.0,-1.0,-1.0,0.0,38,2,5
141,DOWN,0.0,3.0,-1.0,-1.0,0.0,38,2,5
142,DOWN,0.0,3.0,-1.0,-1.0,0.0,38,2,5
143,LEFT,0.0,3.0,-1.0,-1.0,0.0,38,2,5
144,DOWN,0.0,3.0,-1.0,-1.0,0.0,38,2,5
145,A,0.0,3.0,-1.0,-1.0,0.0,38,2,5
146,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,2,5
147,B,0.0,3.0,-1.0,-1.0,0.0,38,2,5
148,UP,0.0,3.0,-1.0,-1.0,0.0,38,2,4
149,LEFT,0.0,4.0,-1.0,-1.0,0.0,38,1,4
150,A,0.0,5.0,-1.0,-1.0,0.0,38,1,4
151,RIGHT,0.0,5.0,-1.0,-1.0,0.0,38,2,4
152,UP,0.0,4.0,-1.0,-1.0,0.0,38,2,3
153,LEFT,0.0,5.0,-1.0,-1.0,0.0,38,1,3
154,UP,0.0,6.0,-1.0,-1.0,0.0,38,1,2
155,A,0.0,7.0,-1.0,-1.0,0.0,38,1,2
156,UP,0.0,7.0,-1.0,-1.0,0.0,38,1,2
157,LEFT,0.0,7.0,-1.0,-1.0,0.0,38,0,2
158,LEFT,0.0,8.0,-1.0,-1.0,0.0,38,0,2
159,RIGHT,0.0,8.0,-1.0,-1.0,0.0,38,1,2
160,LEFT,0.0,7.0,-1.0,-1.0,0.0,38,0,2
161,A,0.0,8.0,-1.0,-1.0,0.0,38,0,2
162,DOWN,0.0,8.0,-1.0,-1.0,0.0,38,0,3
163,A,0.0,7.0,-1.0,-1.0,0.0,38,0,3
164,B,0.0,7.0,-1.0,-1.0,0.0,38,0,3
165,RIGHT,0.0,7.0,-1.0,-1.0,0.0,38,1,3
166,B,0.0,6.0,-1.0,-1.0,0.0,38,1,3
167,LEFT,0.0,6.0,-1.0,-1.0,0.0,38,0,3
168,DOWN,0.0,7.0,-1.0,-1.0,0.0,38,0,4
169,UP,0.0,6.0,-1.0,-1.0,0.0,38,0,3
170,UP,0.0,7.0,-1.0,-1.0,0.0,38,0,2
171,DOWN,0.0,8.0,-1.0,-1.0,0.0,38,0,3
172,RIGHT,0.0,7.0,-1.0,-1.0,0.0,38,1,3
173,A,0.0,6.0,-1.0,-1.0,0.0,38,1,3
174,UP,0.0,6.0,-1.0,-1.0,0.0,38,1,2
175,LEFT,0.0,7.0,-1.0,-1.0,0.0,38,0,2
176,UP,0.0,8.0,-1.0,-1.0,0.0,38,0,2
177,B,0.0,8.0,-1.0,-1.0,0.0,38,0,2
178,UP,0.0,8.0,-1.0,-1.0,0.0,38,0,2
179,UP,0.0,8.0,-1.0,-1.0,0.0,38,0,2
180,A,0.0,8.0,-1.0,-1.0,0.0,38,0,2
181,B,0.0,8.0,-1.0,-1.0,0.0,38,0,2
182,UP,0.0,8.0,-1.0,-1.0,0.0,38,0,2
183,UP,0.0,8.0,-1.0,-1.0,0.0,38,0,2
184,UP,0.0,8.0,-1.0,-1.0,0.0,38,0,2
185,RIGHT,0.0,8.0,-1.0,-1.0,0.0,38,0,2
186,A,0.0,8.0,-1.0,-1.0,0.0,38,0,2
187,LEFT,0.0,8.0,-1.0,-1.0,0.0,38,0,2
188,A,0.0,8.0,-1.0,-1.0,0.0,38,0,2
189,B,0.0,8.0,-1.0,-1.0,0.0,38,0,2
190,UP,0.0,8.0,-1.0,-1.0,0.0,38,0,2
191,LEFT,0.0,8.0,-1.0,-1.0,0.0,38,0,2
192,A,0.0,8.0,-1.0,-1.0,0.0,38,0,2
193,LEFT,0.0,8.0,-1.0,-1.0,0.0,38,0,2
194,DOWN,0.0,8.0,-1.0,-1.0,0.0,38,0,2
195,UP,0.0,8.0,-1.0,-1.0,0.0,38,0,2
196,DOWN,0.0,8.0,-1.0,-1.0,0.0,38,0,2
197,B,0.0,8.0,-1.0,-1.0,0.0,38,0,2
198,B,0.0,8.0,-1.0,-1.0,0.0,38,0,2
199,B,0.0,8.0,-1.0,-1.0,0.0,38,0,2
200,B,0.0,8.0,-1.0,-1.0,0.0,38,0,2
201,LEFT,0.0,8.0,-1.0,-1.0,0.0,38,0,2
202,DOWN,0.0,8.0,-1.0,-1.0,0.0,38,0,3
203,A,0.0,7.0,-1.0,-1.0,0.0,38,0,3
204,RIGHT,0.0,7.0,-1.0,-1.0,0.0,38,1,3
205,UP,0.0,6.0,-1.0,-1.0,0.0,38,1,2
206,LEFT,0.0,7.0,-1.0,-1.0,0.0,38,0,2
207,A,0.0,8.0,-1.0,-1.0,0.0,38,0,2
208,UP,0.0,8.0,-1.0,-1.0,0.0,38,0,2
209,RIGHT,0.0,8.0,-1.0,-1.0,0.0,38,1,2
210,B,0.0,7.0,-1.0,-1.0,0.0,38,1,2
211,B,0.0,7.0,-1.0,-1.0,0.0,38,1,2
212,DOWN,0.0,7.0,-1.0,-1.0,0.0,38,1,3
213,RIGHT,0.0,6.0,-1.0,-1.0,0.0,38,2,3
214,UP,0.0,5.0,-1.0,-1.0,0.0,38,2,2
215,RIGHT,0.0,6.0,-1.0,-1.0,0.0,38,3,2
216,DOWN,0.0,5.0,-1.0,-1.0,0.0,38,3,3
217,RIGHT,0.0,4.0,-1.0,-1.0,0.0,38,4,3
218,B,0.0,3.0,-1.0,-1.0,0.0,38,4,3
219,UP,0.0,3.0,-1.0,-1.0,0.0,38,4,2
220,LEFT,0.0,4.0,-1.0,-1.0,0.0,38,3,2
221,A,0.0,5.0,-1.0,-1.0,0.0,38,3,2
222,RIGHT,0.0,5.0,-1.0,-1.0,0.0,38,4,2
223,UP,0.0,4.0,-1.0,-1.0,0.0,38,4,1
224,A,0.0,5.0,-1.0,-1.0,0.0,38,4,1
225,UP,0.0,5.0,-1.0,-1.0,0.0,38,4,1
226,B,0.0,5.0,-1.0,-1.0,0.0,38,4,1
227,A,0.0,5.0,-1.0,-1.0,0.0,38,4,1
228,UP,0.0,5.0,-1.0,-1.0,0.0,38,4,1
229,UP,0.0,5.0,-1.0,-1.0,0.0,38,4,1
230,DOWN,0.0,5.0,-1.0,-1.0,0.0,38,4,2
231,RIGHT,0.0,4.0,-1.0,-1.0,0.0,38,5,2
232,LEFT,0.0,5.0,-1.0,-1.0,0.0,38,4,2
233,RIGHT,0.0,4.0,-1.0,-1.0,0.0,38,5,2
234,LEFT,0.0,5.0,-1.0,-1.0,0.0,38,4,2
235,RIGHT,0.0,4.0,-1.0,-1.0,0.0,38,5,2
236,UP,0.0,5.0,-1.0,-1.0,0.0,38,5,1
237,UP,0.0,6.0,-1.0,-1.0,0.0,38,5,1
238,B,0.0,6.0,-1.0,-1.0,0.0,38,5,1
239,A,0.0,6.0,-1.0,-1.0,0.0,38,5,1
240,A,0.0,6.0,-1.0,-1.0,0.0,38,5,1
241,A,0.0,6.0,-1.0,-1.0,0.0,38,5,1
242,RIGHT,0.0,6.0,-1.0,-1.0,0.0,38,6,1
243,LEFT,0.0,7.0,-1.0,-1.0,0.0,38,5,1
244,LEFT,0.0,6.0,-1.0,-1.0,0.0,38,4,1
245,RIGHT,0.0,5.0,-1.0,-1.0,0.0,38,5,1
246,A,0.0,6.0,-1.0,-1.0,0.0,38,5,1
247,B,0.0,6.0,-1.0,-1.0,0.0,38,5,1
248,LEFT,0.0,6.0,-1.0,-1.0,0.0,38,4,1
249,LEFT,0.0,5.0,-1.0,-1.0,0.0,38,3,1
250,A,0.0,6.0,-1.0,-1.0,0.0,38,3,1
251,LEFT,0.0,6.0,-1.0,-1.0,0.0,38,3,1
252,A,0.0,6.0,-1.0,-1.0,0.0,38,3,1
253,DOWN,0.0,6.0,-1.0,-1.0,0.0,38,3,2
254,LEFT,0.0,5.0,-1.0,-1.0,0.0,38,2,2
255,RIGHT,0.0,6.0,-1.0,-1.0,0.0,38,3,2
256,UP,0.0,5.0,-1.0,-1.0,0.0,38,3,1
257,UP,0.0,6.0,-1.0,-1.0,0.0,38,3,1
258,LEFT,0.0,6.0,-1.0,-1.0,0.0,38,3,1
259,DOWN,0.0,6.0,-1.0,-1.0,0.0,38,3,2
260,LEFT,0.0,5.0,-1.0,-1.0,0.0,38,2,2
261,UP,0.0,6.0,-1.0,-1.0,0.0,38,2,2
262,RIGHT,0.0,6.0,-1.0,-1.0,0.0,38,3,2
263,UP,0.0,5.0,-1.0,-1.0,0.0,38,3,1
264,DOWN,0.0,6.0,-1.0,-1.0,0.0,38,3,2
265,LEFT,0.0,5.0,-1.0,-1.0,0.0,38,2,2
266,DOWN,0.0,6.0,-1.0,-1.0,0.0,38,2,3
267,LEFT,0.0,5.0,-1.0,-1.0,0.0,38,1,3
268,RIGHT,0.0,6.0,-1.0,-1.0,0.0,38,2,3
269,DOWN,0.0,5.0,-1.0,-1.0,0.0,38,2,4
270,A,0.0,4.0,-1.0,-1.0,0.0,38,2,4
271,UP,0.0,4.0,-1.0,-1.0,0.0,38,2,3
272,B,0.0,5.0,-1.0,-1.0,0.0,38,2,3
273,LEFT,0.0,5.0,-1.0,-1.0,0.0,38,1,3
274,DOWN,0.0,6.0,-1.0,-1.0,0.0,38,1,4
275,DOWN,0.0,5.0,-1.0,-1.0,0.0,38,1,5
276,A,0.0,4.0,-1.0,-1.0,0.0,38,1,5
277,A,0.0,4.0,-1.0,-1.0,0.0,38,1,5
278,B,0.0,4.0,-1.0,-1.0,0.0,38,1,5
279,A,0.0,4.0,-1.0,-1.0,0.0,38,1,5
280,DOWN,0.0,4.0,-1.0,-1.0,0.0,38,1,6
281,B,0.0,3.0,-1.0,-1.0,0.0,38,1,6
282,B,0.0,3.0,-1.0,-1.0,0.0,38,1,6
283,B,0.0,3.0,-1.0,-1.0,0.0,38,1,6
284,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,2,6
285,A,0.0,2.0,-1.0,-1.0,0.0,38,2,6
286,DOWN,0.0,2.0,-1.0,-1.0,0.0,38,2,7
287,LEFT,0.0,3.0,-1.0,-1.0,0.0,38,1,7
288,RIGHT,0.0,4.0,-1.0,-1.0,0.0,38,2,7
289,A,0.0,3.0,-1.0,-1.0,0.0,38,2,7
290,A,0.0,3.0,-1.0,-1.0,0.0,38,2,7
291,LEFT,0.0,3.0,-1.0,-1.0,0.0,38,1,7
292,UP,0.0,4.0,-1.0,-1.0,0.0,38,1,6
293,LEFT,0.0,3.0,-1.0,-1.0,0.0,38,1,6
294,LEFT,0.0,3.0,-1.0,-1.0,0.0,38,1,6
295,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,2,6
296,LEFT,0.0,2.0,-1.0,-1.0,0.0,38,1,6
297,A,0.0,3.0,-1.0,-1.0,0.0,38,1,6
298,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,2,6
299,UP,0.0,2.0,-1.0,-1.0,0.0,38,2,5
300,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,2,5
301,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,2,5
302,DOWN,0.0,3.0,-1.0,-1.0,0.0,38,2,6
303,LEFT,0.0,2.0,-1.0,-1.0,0.0,38,1,6
304,LEFT,0.0,3.0,-1.0,-1.0,0.0,38,1,6
305,DOWN,0.0,3.0,-1.0,-1.0,0.0,38,1,7
306,B,0.0,4.0,-1.0,-1.0,0.0,38,1,7
307,DOWN,0.0,4.0,-1.0,-1.0,0.0,38,1,7
308,LEFT,0.0,4.0,-1.0,-1.0,0.0,38,1,7
309,DOWN,0.0,4.0,-1.0,-1.0,0.0,38,1,7
310,B,0.0,4.0,-1.0,-1.0,0.0,38,1,7
311,RIGHT,0.0,4.0,-1.0,-1.0,0.0,38,2,7
312,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,3,7
313,RIGHT,0.0,2.0,-1.0,-1.0,0.0,38,4,7
314,A,0.0,1.0,-1.0,-1.0,0.0,38,4,7
315,A,0.0,1.0,-1.0,-1.0,0.0,38,4,7
316,LEFT,0.0,1.0,-1.0,-1.0,0.0,38,3,7
317,DOWN,0.0,2.0,-1.0,-1.0,0.0,38,3,7
318,DOWN,0.0,2.0,-1.0,-1.0,0.0,38,3,7
319,DOWN,0.0,2.0,-1.0,-1.0,0.0,38,3,7
320,DOWN,0.0,2.0,-1.0,-1.0,0.0,38,3,7
321,A,0.0,2.0,-1.0,-1.0,0.0,38,3,7
322,A,0.0,2.0,-1.0,-1.0,0.0,38,3,7
323,RIGHT,0.0,2.0,-1.0,-1.0,0.0,38,4,7
324,LEFT,0.0,1.0,-1.0,-1.0,0.0,38,3,7
325,RIGHT,0.0,2.0,-1.0,-1.0,0.0,38,4,7
326,RIGHT,0.0,1.0,-1.0,-1.0,0.0,38,5,7
327,A,0.0,2.0,-1.0,-1.0,0.0,38,5,7
328,B,0.0,2.0,-1.0,-1.0,0.0,38,5,7
329,RIGHT,0.0,2.0,-1.0,-1.0,0.0,38,5,7
330,RIGHT,0.0,2.0,-1.0,-1.0,0.0,38,5,7
331,RIGHT,0.0,2.0,-1.0,-1.0,0.0,38,5,7
332,B,0.0,2.0,-1.0,-1.0,0.0,38,5,7
333,DOWN,0.0,2.0,-1.0,-1.0,0.0,38,5,7
334,UP,0.0,2.0,-1.0,-1.0,0.0,38,5,6
335,A,0.0,1.0,-1.0,-1.0,0.0,38,5,6
336,LEFT,0.0,1.0,-1.0,-1.0,0.0,38,4,6
337,DOWN,0.0,0.0,-1.0,-1.0,0.0,38,4,7
338,B,0.0,1.0,-1.0,-1.0,0.0,38,4,7
339,LEFT,0.0,1.0,-1.0,-1.0,0.0,38,3,7
340,UP,0.0,2.0,-1.0,-1.0,0.0,38,3,6
341,LEFT,0.0,1.0,-1.0,-1.0,0.0,38,2,6
342,B,0.0,2.0,-1.0,-1.0,0.0,38,2,6
343,RIGHT,0.0,2.0,-1.0,-1.0,0.0,38,3,6
344,UP,0.0,1.0,-1.0,-1.0,0.0,38,3,6
345,UP,0.0,1.0,-1.0,-1.0,0.0,38,3,6
346,LEFT,0.0,1.0,-1.0,-1.0,0.0,38,2,6
347,UP,0.0,2.0,-1.0,-1.0,0.0,38,2,5
348,UP,0.0,3.0,-1.0,-1.0,0.0,38,2,4
349,RIGHT,0.0,4.0,-1.0,-1.0,0.0,38,2,4
350,B,0.0,4.0,-1.0,-1.0,0.0,38,2,4
351,A,0.0,4.0,-1.0,-1.0,0.0,38,2,4
352,A,0.0,4.0,-1.0,-1.0,0.0,38,2,4
353,A,0.0,4.0,-1.0,-1.0,0.0,38,2,4
354,A,0.0,4.0,-1.0,-1.0,0.0,38,2,4
355,UP,0.0,4.0,-1.0,-1.0,0.0,38,2,3
356,RIGHT,0.0,5.0,-1.0,-1.0,0.0,38,3,3
357,UP,0.0,4.0,-1.0,-1.0,0.0,38,3,2
358,B,0.0,5.0,-1.0,-1.0,0.0,38,3,2
359,DOWN,0.0,5.0,-1.0,-1.0,0.0,38,3,3
360,UP,0.0,4.0,-1.0,-1.0,0.0,38,3,2
361,DOWN,0.0,5.0,-1.0,-1.0,0.0,38,3,3
362,DOWN,0.0,4.0,-1.0,-1.0,0.0,38,3,3
363,B,0.0,4.0,-1.0,-1.0,0.0,38,3,3
364,UP,0.0,4.0,-1.0,-1.0,0.0,38,3,2
365,RIGHT,0.0,5.0,-1.0,-1.0,0.0,38,4,2
366,B,0.0,4.0,-1.0,-1.0,0.0,38,4,2
367,DOWN,0.0,4.0,-1.0,-1.0,0.0,38,4,3
368,B,0.0,3.0,-1.0,-1.0,0.0,38,4,3
369,B,0.0,3.0,-1.0,-1.0,0.0,38,4,3
370,B,0.0,3.0,-1.0,-1.0,0.0,38,4,3
371,DOWN,0.0,3.0,-1.0,-1.0,0.0,38,4,4
372,RIGHT,0.0,2.0,-1.0,-1.0,0.0,38,5,4
373,LEFT,0.0,3.0,-1.0,-1.0,0.0,38,4,4
374,B,0.0,2.0,-1.0,-1.0,0.0,38,4,4
375,A,0.0,2.0,-1.0,-1.0,0.0,38,4,4
376,A,0.0,2.0,-1.0,-1.0,0.0,38,4,4
377,A,0.0,2.0,-1.0,-1.0,0.0,38,4,4
378,A,0.0,2.0,-1.0,-1.0,0.0,38,4,4
379,A,0.0,2.0,-1.0,-1.0,0.0,38,4,4
380,UP,0.0,2.0,-1.0,-1.0,0.0,38,4,3
381,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,5,3
382,B,0.0,4.0,-1.0,-1.0,0.0,38,5,3
383,A,0.0,4.0,-1.0,-1.0,0.0,38,5,3
384,UP,0.0,4.0,-1.0,-1.0,0.0,38,5,2
385,UP,0.0,5.0,-1.0,-1.0,0.0,38,5,1
386,LEFT,0.0,6.0,-1.0,-1.0,0.0,38,4,1
387,B,0.0,5.0,-1.0,-1.0,0.0,38,4,1
388,DOWN,0.0,5.0,-1.0,-1.0,0.0,38,4,2
389,DOWN,0.0,4.0,-1.0,-1.0,0.0,38,4,3
390,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,5,3
391,UP,0.0,4.0,-1.0,-1.0,0.0,38,5,2
392,DOWN,0.0,5.0,-1.0,-1.0,0.0,38,5,3
393,RIGHT,0.0,4.0,-1.0,-1.0,0.0,38,6,3
394,A,0.0,5.0,-1.0,-1.0,0.0,38,6,3
395,DOWN,0.0,5.0,-1.0,-1.0,0.0,38,6,4
396,DOWN,0.0,4.0,-1.0,-1.0,0.0,38,6,5
397,A,0.0,3.0,-1.0,-1.0,0.0,38,6,5
398,RIGHT,0.0,3.0,-1.0,-1.0,0.0,38,7,5
399,UP,0.0,4.0,-1.0,-1.0,0.0,38,7,4
400,RIGHT,0.0,5.0,-1.0,-1.0,0.0,38,7,4
401,A,0.0,5.0,-1.0,-1.0,0.0,38,7,4
402,DOWN,0.0,5.0,-1.0,-1.0,0.0,38,7,5
403,UP,0.0,4.0,-1.0,-1.0,0.0,38,7,4
404,RIGHT,0.0,5.0,-1.0,-1.0,0.0,38,7,4
405,A,0.0,5.0,-1.0,-1.0,0.0,38,7,4
406,RIGHT,0.0,5.0,-1.0,-1.0,0.0,38,7,4
407,RIGHT,0.0,5.0,-1.0,-1.0,0.0,38,7,4
408,DOWN,0.0,5.0,-1.0,-1.0,0.0,38,7,5
