step,action_name,reward,obs_distance_from_entrance,obs_distance_from_last_position_from_high_reward,obs_reward_taken_flag,obs_relevant_thing_in_current_map,map_id,x,y
118,A,-0.01,0.0,0.0,1.0,0.0,38,2,5
119,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,2,5
120,B,-0.01,0.0,0.0,1.0,0.0,38,2,5
121,UP,-0.01,0.0,0.0,1.0,0.0,38,2,5
122,B,-0.01,0.0,0.0,1.0,0.0,38,2,5
123,UP,-0.01,0.0,0.0,1.0,0.0,38,2,5
124,UP,-0.01,0.0,0.0,1.0,0.0,38,2,5
125,B,-0.01,0.0,0.0,1.0,0.0,38,2,5
126,A,-0.01,0.0,0.0,1.0,0.0,38,2,5
127,A,-0.01,0.0,0.0,1.0,0.0,38,2,5
128,A,-0.01,0.0,0.0,1.0,0.0,38,2,5
129,A,-0.01,0.0,0.0,1.0,0.0,38,2,5
130,DOWN,0.0,0.0,0.0,1.0,0.0,38,2,6
131,B,-0.01,0.0,0.0,1.0,0.0,38,2,6
132,RIGHT,0.0,0.0,0.0,1.0,0.0,38,3,6
133,RIGHT,0.0,0.0,0.0,1.0,0.0,38,4,6
134,UP,0.0,0.0,0.0,1.0,0.0,38,4,5
135,RIGHT,0.0,0.0,0.0,1.0,0.0,38,5,5
136,B,-0.01,0.0,0.0,1.0,0.0,38,5,5
137,B,-0.01,0.0,0.0,1.0,0.0,38,5,5
138,DOWN,0.0,0.0,0.0,1.0,0.0,38,5,6
139,LEFT,0.0,0.0,0.0,1.0,0.0,38,4,6
140,UP,0.0,0.0,0.0,1.0,0.0,38,4,5
141,UP,0.0,0.0,0.0,1.0,0.0,38,4,4
142,A,-0.01,0.0,0.0,1.0,0.0,38,4,4
143,LEFT,-0.01,0.0,0.0,1.0,0.0,38,4,4
144,DOWN,0.0,0.0,0.0,1.0,0.0,38,4,5
145,DOWN,0.0,0.0,0.0,1.0,0.0,38,4,6
146,UP,0.0,0.0,0.0,1.0,0.0,38,4,5
147,DOWN,0.0,0.0,0.0,1.0,0.0,38,4,6
148,B,-0.01,0.0,0.0,1.0,0.0,38,4,6
149,DOWN,0.0,0.0,0.0,1.0,0.0,38,4,7
150,RIGHT,0.0,0.0,0.0,1.0,0.0,38,5,7
151,UP,0.0,0.0,0.0,1.0,0.0,38,5,6
152,A,-0.01,0.0,0.0,1.0,0.0,38,5,6
153,B,-0.01,0.0,0.0,1.0,0.0,38,5,6
154,LEFT,0.0,0.0,0.0,1.0,0.0,38,4,6
155,A,-0.01,0.0,0.0,1.0,0.0,38,4,6
156,RIGHT,0.0,0.0,0.0,1.0,0.0,38,5,6
157,UP,0.0,0.0,0.0,1.0,0.0,38,5,5
158,DOWN,0.0,0.0,0.0,1.0,0.0,38,5,6
159,A,-0.01,0.0,0.0,1.0,0.0,38,5,6
160,B,-0.01,0.0,0.0,1.0,0.0,38,5,6
161,UP,0.0,0.0,0.0,1.0,0.0,38,5,5
162,UP,0.0,0.0,0.0,1.0,0.0,38,5,4
163,B,-0.01,0.0,0.0,1.0,0.0,38,5,4
164,RIGHT,0.0,0.0,0.0,1.0,0.0,38,6,4
165,UP,0.0,0.0,0.0,1.0,0.0,38,6,3
166,LEFT,0.0,0.0,0.0,1.0,0.0,38,5,3
167,RIGHT,0.0,0.0,0.0,1.0,0.0,38,6,3
168,A,-0.01,0.0,0.0,1.0,0.0,38,6,3
169,B,-0.01,0.0,0.0,1.0,0.0,38,6,3
170,A,-0.01,0.0,0.0,1.0,0.0,38,6,3
171,RIGHT,0.0,0.0,0.0,1.0,0.0,38,7,3
172,B,-0.01,0.0,0.0,1.0,0.0,38,7,3
173,A,-0.01,0.0,0.0,1.0,0.0,38,7,3
174,LEFT,0.0,0.0,0.0,1.0,0.0,38,6,3
175,RIGHT,0.0,0.0,0.0,1.0,0.0,38,7,3
176,DOWN,0.0,0.0,0.0,1.0,0.0,38,7,4
177,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,7,4
178,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,7,4
179,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,7,4
180,DOWN,0.0,0.0,0.0,1.0,0.0,38,7,5
181,DOWN,0.0,0.0,0.0,1.0,0.0,38,7,6
182,A,-0.01,0.0,0.0,1.0,0.0,38,7,6
183,A,-0.01,0.0,0.0,1.0,0.0,38,7,6
184,LEFT,-0.01,0.0,0.0,1.0,0.0,38,7,6
185,A,-0.01,0.0,0.0,1.0,0.0,38,7,6
186,B,-0.01,0.0,0.0,1.0,0.0,38,7,6
187,A,-0.01,0.0,0.0,1.0,0.0,38,7,6
188,B,-0.01,0.0,0.0,1.0,0.0,38,7,6
189,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,7,6
190,B,-0.01,0.0,0.0,1.0,0.0,38,7,6
191,UP,0.0,0.0,0.0,1.0,0.0,38,7,5
192,B,-0.01,0.0,0.0,1.0,0.0,38,7,5
193,LEFT,0.0,0.0,0.0,1.0,0.0,38,6,5
194,UP,0.0,0.0,0.0,1.0,0.0,38,6,4
195,A,-0.01,0.0,0.0,1.0,0.0,38,6,4
196,B,-0.01,0.0,0.0,1.0,0.0,38,6,4
197,DOWN,0.0,0.0,0.0,1.0,0.0,38,6,5
198,DOWN,-0.01,0.0,0.0,1.0,0.0,38,6,5
199,A,-0.01,0.0,0.0,1.0,0.0,38,6,5
200,RIGHT,0.0,0.0,0.0,1.0,0.0,38,7,5
201,LEFT,0.0,0.0,0.0,1.0,0.0,38,6,5
202,A,-0.01,0.0,0.0,1.0,0.0,38,6,5
203,B,-0.01,0.0,0.0,1.0,0.0,38,6,5
204,DOWN,-0.01,0.0,0.0,1.0,0.0,38,6,5
205,LEFT,0.0,0.0,0.0,1.0,0.0,38,5,5
206,UP,0.0,0.0,0.0,1.0,0.0,38,5,4
207,B,-0.01,0.0,0.0,1.0,0.0,38,5,4
208,LEFT,0.0,0.0,0.0,1.0,0.0,38,4,4
209,UP,0.0,0.0,0.0,1.0,0.0,38,4,3
210,UP,0.0,0.0,0.0,1.0,0.0,38,4,2
211,DOWN,0.0,0.0,0.0,1.0,0.0,38,4,3
212,LEFT,0.0,0.0,0.0,1.0,0.0,38,3,3
213,LEFT,0.0,0.0,0.0,1.0,0.0,38,2,3
214,RIGHT,0.0,0.0,0.0,1.0,0.0,38,3,3
215,UP,0.0,0.0,0.0,1.0,0.0,38,3,2
216,UP,0.0,0.0,0.0,1.0,0.0,38,3,1
217,UP,-0.01,0.0,0.0,1.0,0.0,38,3,1
218,RIGHT,0.0,0.0,0.0,1.0,0.0,38,4,1
219,A,-0.01,0.0,0.0,1.0,0.0,38,4,1
220,UP,-0.01,0.0,0.0,1.0,0.0,38,4,1
221,B,-0.01,0.0,0.0,1.0,0.0,38,4,1
222,DOWN,0.0,0.0,0.0,1.0,0.0,38,4,2
223,RIGHT,0.0,0.0,0.0,1.0,0.0,38,5,2
224,A,-0.01,0.0,0.0,1.0,0.0,38,5,2
225,UP,0.0,0.0,0.0,1.0,0.0,38,5,1
226,RIGHT,0.0,0.0,0.0,1.0,0.0,38,6,1
227,DOWN,0.0,0.0,0.0,1.0,0.0,38,6,2
228,LEFT,0.0,0.0,0.0,1.0,0.0,38,5,2
229,DOWN,0.0,0.0,0.0,1.0,0.0,38,5,3
230,DOWN,0.0,0.0,0.0,1.0,0.0,38,5,4
231,DOWN,0.0,0.0,0.0,1.0,0.0,38,5,5
232,DOWN,0.0,0.0,0.0,1.0,0.0,38,5,6
233,B,-0.01,0.0,0.0,1.0,0.0,38,5,6
234,A,-0.01,0.0,0.0,1.0,0.0,38,5,6
235,DOWN,0.0,0.0,0.0,1.0,0.0,38,5,7
236,UP,0.0,0.0,0.0,1.0,0.0,38,5,6
237,LEFT,0.0,0.0,0.0,1.0,0.0,38,4,6
238,A,-0.01,0.0,0.0,1.0,0.0,38,4,6
239,DOWN,0.0,0.0,0.0,1.0,0.0,38,4,7
240,RIGHT,0.0,0.0,0.0,1.0,0.0,38,5,7
241,A,-0.01,0.0,0.0,1.0,0.0,38,5,7
242,UP,0.0,0.0,0.0,1.0,0.0,38,5,6
243,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,5,6
244,LEFT,0.0,0.0,0.0,1.0,0.0,38,4,6
245,RIGHT,0.0,0.0,0.0,1.0,0.0,38,5,6
246,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,5,6
247,LEFT,0.0,0.0,0.0,1.0,0.0,38,4,6
248,A,-0.01,0.0,0.0,1.0,0.0,38,4,6
249,LEFT,0.0,0.0,0.0,1.0,0.0,38,3,6
250,UP,-0.01,0.0,0.0,1.0,0.0,38,3,6
251,B,-0.01,0.0,0.0,1.0,0.0,38,3,6
252,DOWN,0.0,0.0,0.0,1.0,0.0,38,3,7
253,UP,0.0,0.0,0.0,1.0,0.0,38,3,6
254,LEFT,0.0,0.0,0.0,1.0,0.0,38,2,6
255,UP,0.0,0.0,0.0,1.0,0.0,38,2,5
256,UP,0.0,0.0,0.0,1.0,0.0,38,2,4
257,B,-0.01,0.0,0.0,1.0,0.0,38,2,4
258,A,-0.01,0.0,0.0,1.0,0.0,38,2,4
259,A,-0.01,0.0,0.0,1.0,0.0,38,2,4
260,DOWN,0.0,0.0,0.0,1.0,0.0,38,2,5
261,LEFT,0.0,0.0,0.0,1.0,0.0,38,1,5
262,B,-0.01,0.0,0.0,1.0,0.0,38,1,5
263,RIGHT,0.0,0.0,0.0,1.0,0.0,38,2,5
264,B,-0.01,0.0,0.0,1.0,0.0,38,2,5
265,LEFT,0.0,0.0,0.0,1.0,0.0,38,1,5
266,UP,0.0,0.0,0.0,1.0,0.0,38,1,4
267,A,-0.01,0.0,0.0,1.0,0.0,38,1,4
268,B,-0.01,0.0,0.0,1.0,0.0,38,1,4
269,RIGHT,0.0,0.0,0.0,1.0,0.0,38,2,4
270,UP,0.0,0.0,0.0,1.0,0.0,38,2,3
271,RIGHT,0.0,0.0,0.0,1.0,0.0,38,3,3
272,UP,0.0,0.0,0.0,1.0,0.0,38,3,2
273,LEFT,0.0,0.0,0.0,1.0,0.0,38,2,2
274,A,-0.01,0.0,0.0,1.0,0.0,38,2,2
275,RIGHT,0.0,0.0,0.0,1.0,0.0,38,3,2
276,DOWN,0.0,0.0,0.0,1.0,0.0,38,3,3
277,UP,0.0,0.0,0.0,1.0,0.0,38,3,2
278,B,-0.01,0.0,0.0,1.0,0.0,38,3,2
279,A,-0.01,0.0,0.0,1.0,0.0,38,3,2
280,RIGHT,0.0,0.0,0.0,1.0,0.0,38,4,2
281,RIGHT,0.0,0.0,0.0,1.0,0.0,38,5,2
282,UP,0.0,0.0,0.0,1.0,0.0,38,5,1
283,LEFT,0.0,0.0,0.0,1.0,0.0,38,4,1
284,A,-0.01,0.0,0.0,1.0,0.0,38,4,1
285,LEFT,0.0,0.0,0.0,1.0,0.0,38,3,1
286,DOWN,0.0,0.0,0.0,1.0,0.0,38,3,2
287,DOWN,0.0,0.0,0.0,1.0,0.0,38,3,3
288,UP,0.0,0.0,0.0,1.0,0.0,38,3,2
289,DOWN,0.0,0.0,0.0,1.0,0.0,38,3,3
290,LEFT,0.0,0.0,0.0,1.0,0.0,38,2,3
291,LEFT,0.0,0.0,0.0,1.0,0.0,38,1,3
292,UP,0.0,0.0,0.0,1.0,0.0,38,1,2
293,RIGHT,0.0,0.0,0.0,1.0,0.0,38,2,2
294,DOWN,0.0,0.0,0.0,1.0,0.0,38,2,3
295,LEFT,0.0,0.0,0.0,1.0,0.0,38,1,3
296,B,-0.01,0.0,0.0,1.0,0.0,38,1,3
297,DOWN,0.0,0.0,0.0,1.0,0.0,38,1,4
298,A,-0.01,0.0,0.0,1.0,0.0,38,1,4
299,A,-0.01,0.0,0.0,1.0,0.0,38,1,4
300,A,-0.01,0.0,0.0,1.0,0.0,38,1,4
301,A,-0.01,0.0,0.0,1.0,0.0,38,1,4
302,UP,0.0,0.0,0.0,1.0,0.0,38,1,3
303,B,-0.01,0.0,0.0,1.0,0.0,38,1,3
304,DOWN,0.0,0.0,0.0,1.0,0.0,38,1,4
305,DOWN,0.0,0.0,0.0,1.0,0.0,38,1,5
306,B,-0.01,0.0,0.0,1.0,0.0,38,1,5
307,LEFT,0.0,0.0,0.0,1.0,0.0,38,0,5
308,UP,0.0,0.0,0.0,1.0,0.0,38,0,4
309,UP,0.0,0.0,0.0,1.0,0.0,38,0,3
310,DOWN,0.0,0.0,0.0,1.0,0.0,38,0,4
311,A,-0.01,0.0,0.0,1.0,0.0,38,0,4
312,A,-0.01,0.0,0.0,1.0,0.0,38,0,4
313,LEFT,-0.01,0.0,0.0,1.0,0.0,38,0,4
314,LEFT,-0.01,0.0,0.0,1.0,0.0,38,0,4
315,B,-0.01,0.0,0.0,1.0,0.0,38,0,4
316,DOWN,0.0,0.0,0.0,1.0,0.0,38,0,5
317,UP,0.0,0.0,0.0,1.0,0.0,38,0,4
318,DOWN,0.0,0.0,0.0,1.0,0.0,38,0,5
319,UP,0.0,0.0,0.0,1.0,0.0,38,0,4
320,LEFT,-0.01,0.0,0.0,1.0,0.0,38,0,4
321,DOWN,0.0,0.0,0.0,1.0,0.0,38,0,5
322,UP,0.0,0.0,0.0,1.0,0.0,38,0,4
323,RIGHT,0.0,0.0,0.0,1.0,0.0,38,1,4
324,UP,0.0,0.0,0.0,1.0,0.0,38,1,3
325,UP,0.0,0.0,0.0,1.0,0.0,38,1,2
326,LEFT,0.0,0.0,0.0,1.0,0.0,38,0,2
327,UP,-0.01,0.0,0.0,1.0,0.0,38,0,2
328,LEFT,-0.01,0.0,0.0,1.0,0.0,38,0,2
329,B,-0.01,0.0,0.0,1.0,0.0,38,0,2
330,LEFT,-0.01,0.0,0.0,1.0,0.0,38,0,2
331,DOWN,0.0,0.0,0.0,1.0,0.0,38,0,3
332,LEFT,-0.01,0.0,0.0,1.0,0.0,38,0,3
333,LEFT,-0.01,0.0,0.0,1.0,0.0,38,0,3
334,RIGHT,0.0,0.0,0.0,1.0,0.0,38,1,3
335,DOWN,0.0,0.0,0.0,1.0,0.0,38,1,4
336,RIGHT,0.0,0.0,0.0,1.0,0.0,38,2,4
337,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,2,4
338,B,-0.01,0.0,0.0,1.0,0.0,38,2,4
339,LEFT,0.0,0.0,0.0,1.0,0.0,38,1,4
340,DOWN,0.0,0.0,0.0,1.0,0.0,38,1,5
341,DOWN,0.0,0.0,0.0,1.0,0.0,38,1,6
342,UP,0.0,0.0,0.0,1.0,0.0,38,1,5
343,B,-0.01,0.0,0.0,1.0,0.0,38,1,5
344,DOWN,0.0,0.0,0.0,1.0,0.0,38,1,6
345,LEFT,-0.01,0.0,0.0,1.0,0.0,38,1,6
346,DOWN,0.0,0.0,0.0,1.0,0.0,38,1,7
347,LEFT,-0.01,0.0,0.0,1.0,0.0,38,1,7
348,DOWN,-0.01,0.0,0.0,1.0,0.0,38,1,7
349,LEFT,-0.01,0.0,0.0,1.0,0.0,38,1,7
350,UP,0.0,0.0,0.0,1.0,0.0,38,1,6
351,B,-0.01,0.0,0.0,1.0,0.0,38,1,6
352,A,-0.01,0.0,0.0,1.0,0.0,38,1,6
353,RIGHT,0.0,0.0,0.0,1.0,0.0,38,2,6
354,B,-0.01,0.0,0.0,1.0,0.0,38,2,6
355,B,-0.01,0.0,0.0,1.0,0.0,38,2,6
356,B,-0.01,0.0,0.0,1.0,0.0,38,2,6
357,DOWN,0.0,0.0,0.0,1.0,0.0,38,2,7
358,B,-0.01,0.0,0.0,1.0,0.0,38,2,7
359,A,-0.01,0.0,0.0,1.0,0.0,38,2,7
360,A,-0.01,0.0,0.0,1.0,0.0,38,2,7
361,UP,0.0,0.0,0.0,1.0,0.0,38,2,6
362,RIGHT,0.0,0.0,0.0,1.0,0.0,38,3,6
363,UP,-0.01,0.0,0.0,1.0,0.0,38,3,6
364,B,-0.01,0.0,0.0,1.0,0.0,38,3,6
365,B,-0.01,0.0,0.0,1.0,0.0,38,3,6
366,DOWN,0.0,0.0,0.0,1.0,0.0,38,3,7
367,B,-0.01,0.0,0.0,1.0,0.0,38,3,7
368,B,-0.01,0.0,0.0,1.0,0.0,38,3,7
369,LEFT,0.0,0.0,0.0,1.0,0.0,38,2,7
370,A,-0.01,0.0,0.0,1.0,0.0,38,2,7
371,DOWN,-0.01,0.0,0.0,1.0,0.0,38,2,7
372,A,-0.01,0.0,0.0,1.0,0.0,38,2,7
373,B,-0.01,0.0,0.0,1.0,0.0,38,2,7
374,DOWN,-0.01,0.0,0.0,1.0,0.0,38,2,7
375,LEFT,0.0,0.0,0.0,1.0,0.0,38,1,7
376,DOWN,-0.01,0.0,0.0,1.0,0.0,38,1,7
377,B,-0.01,0.0,0.0,1.0,0.0,38,1,7
378,A,-0.01,0.0,0.0,1.0,0.0,38,1,7
379,RIGHT,0.0,0.0,0.0,1.0,0.0,38,2,7
380,A,-0.01,0.0,0.0,1.0,0.0,38,2,7
381,RIGHT,0.0,0.0,0.0,1.0,0.0,38,3,7
382,B,-0.01,0.0,0.0,1.0,0.0,38,3,7
383,A,-0.01,0.0,0.0,1.0,0.0,38,3,7
384,B,-0.01,0.0,0.0,1.0,0.0,38,3,7
385,DOWN,-0.01,0.0,0.0,1.0,0.0,38,3,7
386,B,-0.01,0.0,0.0,1.0,0.0,38,3,7
387,B,-0.01,0.0,0.0,1.0,0.0,38,3,7
388,A,-0.01,0.0,0.0,1.0,0.0,38,3,7
389,DOWN,-0.01,0.0,0.0,1.0,0.0,38,3,7
390,A,-0.01,0.0,0.0,1.0,0.0,38,3,7
391,A,-0.01,0.0,0.0,1.0,0.0,38,3,7
392,B,-0.01,0.0,0.0,1.0,0.0,38,3,7
393,DOWN,-0.01,0.0,0.0,1.0,0.0,38,3,7
394,A,-0.01,0.0,0.0,1.0,0.0,38,3,7
395,DOWN,-0.01,0.0,0.0,1.0,0.0,38,3,7
396,A,-0.01,0.0,0.0,1.0,0.0,38,3,7
397,A,-0.01,0.0,0.0,1.0,0.0,38,3,7
398,A,-0.01,0.0,0.0,1.0,0.0,38,3,7
399,UP,0.0,0.0,0.0,1.0,0.0,38,3,6
400,LEFT,0.0,0.0,0.0,1.0,0.0,38,2,6
401,B,-0.01,0.0,0.0,1.0,0.0,38,2,6
402,DOWN,0.0,0.0,0.0,1.0,0.0,38,2,7
403,UP,0.0,0.0,0.0,1.0,0.0,38,2,6
404,B,-0.01,0.0,0.0,1.0,0.0,38,2,6
405,LEFT,0.0,0.0,0.0,1.0,0.0,38,1,6
406,B,-0.01,0.0,0.0,1.0,0.0,38,1,6
407,UP,0.0,0.0,0.0,1.0,0.0,38,1,5
408,UP,0.0,0.0,0.0,1.0,0.0,38,1,4
409,A,-0.01,0.0,0.0,1.0,0.0,38,1,4
410,DOWN,0.0,0.0,0.0,1.0,0.0,38,1,5
411,RIGHT,0.0,0.0,0.0,1.0,0.0,38,2,5
412,A,-0.01,0.0,0.0,1.0,0.0,38,2,5
413,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,2,5
414,A,-0.01,0.0,0.0,1.0,0.0,38,2,5
415,A,-0.01,0.0,0.0,1.0,0.0,38,2,5
416,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,2,5
417,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,2,5
418,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,2,5
419,DOWN,-0.01,0.0,0.0,1.0,0.0,38,2,5
420,A,-0.01,0.0,0.0,1.0,0.0,38,2,5
421,RIGHT,-0.01,0.0,0.0,1.0,0.0,38,2,5
422,UP,0.0,0.0,0.0,1.0,0.0,38,2,4
423,B,-0.01,0.0,0.0,1.0,0.0,38,2,4
424,UP,0.0,0.0,0.0,1.0,0.0,38,2,3
425,A,-0.01,0.0,0.0,1.0,0.0,38,2,3
426,RIGHT,0.0,0.0,0.0,1.0,0.0,38,3,3
427,UP,0.0,0.0,0.0,1.0,0.0,38,3,2
428,DOWN,0.0,0.0,0.0,1.0,0.0,38,3,3
