step,action_name,reward,obs_distance_from_entrance,obs_distance_from_last_position_from_high_reward,obs_reward_taken_flag,obs_relevant_thing_in_current_map,map_id,x,y
146,DOWN,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
147,B,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
148,A,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
149,B,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
150,A,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
151,A,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
152,RIGHT,0.001,5.0,-1.0,-1.0,0.0,38,1,5
153,B,-0.001,4.0,-1.0,-1.0,0.0,38,1,5
154,RIGHT,0.001,4.0,-1.0,-1.0,0.0,38,2,5
155,B,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
156,A,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
157,LEFT,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
158,DOWN,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
159,RIGHT,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
160,UP,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
161,RIGHT,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
162,UP,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
163,DOWN,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
164,LEFT,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
165,A,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
166,B,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
167,LEFT,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
168,RIGHT,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
169,UP,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
170,DOWN,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
171,LEFT,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
172,RIGHT,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
173,LEFT,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
174,B,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
175,UP,0.001,3.0,-1.0,-1.0,0.0,38,2,4
176,LEFT,0.001,4.0,-1.0,-1.0,0.0,38,1,4
177,RIGHT,0.001,5.0,-1.0,-1.0,0.0,38,2,4
178,A,-0.001,4.0,-1.0,-1.0,0.0,38,2,4
179,UP,0.001,4.0,-1.0,-1.0,0.0,38,2,3
180,RIGHT,0.001,5.0,-1.0,-1.0,0.0,38,3,3
181,DOWN,-0.001,4.0,-1.0,-1.0,0.0,38,3,3
182,RIGHT,0.001,4.0,-1.0,-1.0,0.0,38,4,3
183,A,-0.001,3.0,-1.0,-1.0,0.0,38,4,3
184,UP,0.001,3.0,-1.0,-1.0,0.0,38,4,2
185,UP,0.001,4.0,-1.0,-1.0,0.0,38,4,1
186,LEFT,0.001,5.0,-1.0,-1.0,0.0,38,3,1
187,B,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
188,B,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
189,UP,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
190,UP,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
191,B,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
192,LEFT,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
193,LEFT,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
194,RIGHT,0.001,6.0,-1.0,-1.0,0.0,38,4,1
195,UP,-0.001,5.0,-1.0,-1.0,0.0,38,4,1
196,LEFT,0.001,5.0,-1.0,-1.0,0.0,38,3,1
197,UP,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
198,UP,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
199,B,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
200,LEFT,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
201,LEFT,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
202,RIGHT,0.001,6.0,-1.0,-1.0,0.0,38,4,1
203,LEFT,0.001,5.0,-1.0,-1.0,0.0,38,3,1
204,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,3,2
205,B,-0.001,5.0,-1.0,-1.0,0.0,38,3,2
206,LEFT,0.001,5.0,-1.0,-1.0,0.0,38,2,2
207,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,2,3
208,UP,0.001,5.0,-1.0,-1.0,0.0,38,2,2
209,B,-0.001,6.0,-1.0,-1.0,0.0,38,2,2
210,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,2,3
211,RIGHT,0.001,5.0,-1.0,-1.0,0.0,38,3,3
212,RIGHT,0.001,4.0,-1.0,-1.0,0.0,38,4,3
213,A,-0.001,3.0,-1.0,-1.0,0.0,38,4,3
214,A,-0.001,3.0,-1.0,-1.0,0.0,38,4,3
215,UP,0.001,3.0,-1.0,-1.0,0.0,38,4,2
216,UP,0.001,4.0,-1.0,-1.0,0.0,38,4,1
217,A,-0.001,5.0,-1.0,-1.0,0.0,38,4,1
218,DOWN,0.001,5.0,-1.0,-1.0,0.0,38,4,2
219,LEFT,0.001,4.0,-1.0,-1.0,0.0,38,3,2
220,A,-0.001,5.0,-1.0,-1.0,0.0,38,3,2
221,A,-0.001,5.0,-1.0,-1.0,0.0,38,3,2
222,LEFT,0.001,5.0,-1.0,-1.0,0.0,38,2,2
223,A,-0.001,6.0,-1.0,-1.0,0.0,38,2,2
224,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,2,3
225,UP,0.001,5.0,-1.0,-1.0,0.0,38,2,2
226,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,2,3
227,A,-0.001,5.0,-1.0,-1.0,0.0,38,2,3
228,LEFT,0.001,5.0,-1.0,-1.0,0.0,38,1,3
229,UP,0.001,6.0,-1.0,-1.0,0.0,38,1,2
230,A,-0.001,7.0,-1.0,-1.0,0.0,38,1,2
231,DOWN,0.001,7.0,-1.0,-1.0,0.0,38,1,3
232,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,1,4
233,DOWN,0.001,5.0,-1.0,-1.0,0.0,38,1,5
234,A,-0.001,4.0,-1.0,-1.0,0.0,38,1,5
235,LEFT,0.001,4.0,-1.0,-1.0,0.0,38,0,5
236,LEFT,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
237,UP,0.001,5.0,-1.0,-1.0,0.0,38,0,4
238,B,-0.001,6.0,-1.0,-1.0,0.0,38,0,4
239,B,-0.001,6.0,-1.0,-1.0,0.0,38,0,4
240,A,-0.001,6.0,-1.0,-1.0,0.0,38,0,4
241,UP,0.001,6.0,-1.0,-1.0,0.0,38,0,3
242,UP,0.001,7.0,-1.0,-1.0,0.0,38,0,2
243,A,-0.001,8.0,-1.0,-1.0,0.0,38,0,2
244,DOWN,-0.001,8.0,-1.0,-1.0,0.0,38,0,2
245,A,-0.001,8.0,-1.0,-1.0,0.0,38,0,2
246,A,-0.001,8.0,-1.0,-1.0,0.0,38,0,2
247,RIGHT,-0.001,8.0,-1.0,-1.0,0.0,38,0,2
248,B,-0.001,8.0,-1.0,-1.0,0.0,38,0,2
249,RIGHT,-0.001,8.0,-1.0,-1.0,0.0,38,0,2
250,DOWN,-0.001,8.0,-1.0,-1.0,0.0,38,0,2
251,UP,-0.001,8.0,-1.0,-1.0,0.0,38,0,2
252,B,-0.001,8.0,-1.0,-1.0,0.0,38,0,2
253,UP,-0.001,8.0,-1.0,-1.0,0.0,38,0,2
254,UP,-0.001,8.0,-1.0,-1.0,0.0,38,0,2
255,DOWN,0.001,8.0,-1.0,-1.0,0.0,38,0,3
256,LEFT,-0.001,7.0,-1.0,-1.0,0.0,38,0,3
257,UP,0.001,7.0,-1.0,-1.0,0.0,38,0,2
258,DOWN,0.001,8.0,-1.0,-1.0,0.0,38,0,3
259,RIGHT,0.001,7.0,-1.0,-1.0,0.0,38,1,3
260,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,1,4
261,DOWN,0.001,5.0,-1.0,-1.0,0.0,38,1,5
262,B,-0.001,4.0,-1.0,-1.0,0.0,38,1,5
263,UP,0.001,4.0,-1.0,-1.0,0.0,38,1,4
264,UP,0.001,5.0,-1.0,-1.0,0.0,38,1,3
265,A,-0.001,6.0,-1.0,-1.0,0.0,38,1,3
266,A,-0.001,6.0,-1.0,-1.0,0.0,38,1,3
267,RIGHT,0.001,6.0,-1.0,-1.0,0.0,38,2,3
268,B,-0.001,5.0,-1.0,-1.0,0.0,38,2,3
269,B,-0.001,5.0,-1.0,-1.0,0.0,38,2,3
270,LEFT,0.001,5.0,-1.0,-1.0,0.0,38,1,3
271,B,-0.001,6.0,-1.0,-1.0,0.0,38,1,3
272,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,1,4
273,UP,0.001,5.0,-1.0,-1.0,0.0,38,1,3
274,B,-0.001,6.0,-1.0,-1.0,0.0,38,1,3
275,UP,0.001,6.0,-1.0,-1.0,0.0,38,1,2
276,A,-0.001,7.0,-1.0,-1.0,0.0,38,1,2
277,UP,-0.001,7.0,-1.0,-1.0,0.0,38,1,2
278,B,-0.001,7.0,-1.0,-1.0,0.0,38,1,2
279,LEFT,0.001,7.0,-1.0,-1.0,0.0,38,0,2
280,DOWN,0.001,8.0,-1.0,-1.0,0.0,38,0,3
281,LEFT,-0.001,7.0,-1.0,-1.0,0.0,38,0,3
282,LEFT,-0.001,7.0,-1.0,-1.0,0.0,38,0,3
283,A,-0.001,7.0,-1.0,-1.0,0.0,38,0,3
284,DOWN,0.001,7.0,-1.0,-1.0,0.0,38,0,4
285,RIGHT,0.001,6.0,-1.0,-1.0,0.0,38,1,4
286,A,-0.001,5.0,-1.0,-1.0,0.0,38,1,4
287,LEFT,0.001,5.0,-1.0,-1.0,0.0,38,0,4
288,LEFT,-0.001,6.0,-1.0,-1.0,0.0,38,0,4
289,B,-0.001,6.0,-1.0,-1.0,0.0,38,0,4
290,UP,0.001,6.0,-1.0,-1.0,0.0,38,0,3
291,B,-0.001,7.0,-1.0,-1.0,0.0,38,0,3
292,DOWN,0.001,7.0,-1.0,-1.0,0.0,38,0,4
293,RIGHT,0.001,6.0,-1.0,-1.0,0.0,38,1,4
294,LEFT,0.001,5.0,-1.0,-1.0,0.0,38,0,4
295,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,0,5
296,RIGHT,0.001,5.0,-1.0,-1.0,0.0,38,1,5
297,B,-0.001,4.0,-1.0,-1.0,0.0,38,1,5
298,LEFT,0.001,4.0,-1.0,-1.0,0.0,38,0,5
299,DOWN,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
300,DOWN,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
301,A,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
302,UP,0.001,5.0,-1.0,-1.0,0.0,38,0,4
303,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,0,5
304,RIGHT,0.001,5.0,-1.0,-1.0,0.0,38,1,5
305,LEFT,0.001,4.0,-1.0,-1.0,0.0,38,0,5
306,LEFT,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
307,DOWN,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
308,A,-0.001,5.0,-1.0,-1.0,0.0,38,0,5
309,UP,0.001,5.0,-1.0,-1.0,0.0,38,0,4
310,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,0,5
311,UP,0.001,5.0,-1.0,-1.0,0.0,38,0,4
312,B,-0.001,6.0,-1.0,-1.0,0.0,38,0,4
313,LEFT,-0.001,6.0,-1.0,-1.0,0.0,38,0,4
314,LEFT,-0.001,6.0,-1.0,-1.0,0.0,38,0,4
315,RIGHT,0.001,6.0,-1.0,-1.0,0.0,38,1,4
316,RIGHT,0.001,5.0,-1.0,-1.0,0.0,38,2,4
317,DOWN,0.001,4.0,-1.0,-1.0,0.0,38,2,5
318,B,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
319,A,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
320,RIGHT,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
321,DOWN,0.001,3.0,-1.0,-1.0,0.0,38,2,6
322,B,-0.001,2.0,-1.0,-1.0,0.0,38,2,6
323,A,-0.001,2.0,-1.0,-1.0,0.0,38,2,6
324,B,-0.001,2.0,-1.0,-1.0,0.0,38,2,6
325,LEFT,0.001,2.0,-1.0,-1.0,0.0,38,1,6
326,DOWN,0.001,3.0,-1.0,-1.0,0.0,38,1,7
327,RIGHT,0.001,4.0,-1.0,-1.0,0.0,38,2,7
328,LEFT,0.001,3.0,-1.0,-1.0,0.0,38,1,7
329,B,-0.001,4.0,-1.0,-1.0,0.0,38,1,7
330,DOWN,-0.001,4.0,-1.0,-1.0,0.0,38,1,7
331,LEFT,-0.001,4.0,-1.0,-1.0,0.0,38,1,7
332,UP,0.001,4.0,-1.0,-1.0,0.0,38,1,6
333,UP,0.001,3.0,-1.0,-1.0,0.0,38,1,5
334,UP,0.001,4.0,-1.0,-1.0,0.0,38,1,4
335,B,-0.001,5.0,-1.0,-1.0,0.0,38,1,4
336,B,-0.001,5.0,-1.0,-1.0,0.0,38,1,4
337,DOWN,0.001,5.0,-1.0,-1.0,0.0,38,1,5
338,RIGHT,0.001,4.0,-1.0,-1.0,0.0,38,2,5
339,RIGHT,-0.001,3.0,-1.0,-1.0,0.0,38,2,5
340,LEFT,0.001,3.0,-1.0,-1.0,0.0,38,1,5
341,A,-0.001,4.0,-1.0,-1.0,0.0,38,1,5
342,DOWN,0.001,4.0,-1.0,-1.0,0.0,38,1,6
343,UP,0.001,3.0,-1.0,-1.0,0.0,38,1,5
344,B,-0.001,4.0,-1.0,-1.0,0.0,38,1,5
345,B,-0.001,4.0,-1.0,-1.0,0.0,38,1,5
346,UP,0.001,4.0,-1.0,-1.0,0.0,38,1,4
347,A,-0.001,5.0,-1.0,-1.0,0.0,38,1,4
348,RIGHT,0.001,5.0,-1.0,-1.0,0.0,38,2,4
349,RIGHT,-0.001,4.0,-1.0,-1.0,0.0,38,2,4
350,RIGHT,-0.001,4.0,-1.0,-1.0,0.0,38,2,4
351,RIGHT,-0.001,4.0,-1.0,-1.0,0.0,38,2,4
352,UP,0.001,4.0,-1.0,-1.0,0.0,38,2,3
353,UP,0.001,5.0,-1.0,-1.0,0.0,38,2,2
354,UP,-0.001,6.0,-1.0,-1.0,0.0,38,2,2
355,A,-0.001,6.0,-1.0,-1.0,0.0,38,2,2
356,UP,-0.001,6.0,-1.0,-1.0,0.0,38,2,2
357,UP,-0.001,6.0,-1.0,-1.0,0.0,38,2,2
358,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,2,3
359,UP,0.001,5.0,-1.0,-1.0,0.0,38,2,2
360,RIGHT,0.001,6.0,-1.0,-1.0,0.0,38,3,2
361,DOWN,0.001,5.0,-1.0,-1.0,0.0,38,3,3
362,DOWN,-0.001,4.0,-1.0,-1.0,0.0,38,3,3
363,A,-0.001,4.0,-1.0,-1.0,0.0,38,3,3
364,DOWN,-0.001,4.0,-1.0,-1.0,0.0,38,3,3
365,UP,0.001,4.0,-1.0,-1.0,0.0,38,3,2
366,UP,0.001,5.0,-1.0,-1.0,0.0,38,3,1
367,B,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
368,UP,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
369,UP,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
370,UP,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
371,UP,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
372,A,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
373,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,3,2
374,UP,0.001,5.0,-1.0,-1.0,0.0,38,3,1
375,LEFT,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
376,UP,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
377,UP,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
378,UP,-0.001,6.0,-1.0,-1.0,0.0,38,3,1
379,RIGHT,0.001,6.0,-1.0,-1.0,0.0,38,4,1
380,UP,-0.001,5.0,-1.0,-1.0,0.0,38,4,1
381,UP,-0.001,5.0,-1.0,-1.0,0.0,38,4,1
382,UP,-0.001,5.0,-1.0,-1.0,0.0,38,4,1
383,A,-0.001,5.0,-1.0,-1.0,0.0,38,4,1
384,LEFT,0.001,5.0,-1.0,-1.0,0.0,38,3,1
385,DOWN,0.001,6.0,-1.0,-1.0,0.0,38,3,2
386,RIGHT,0.001,5.0,-1.0,-1.0,0.0,38,4,2
387,UP,0.001,4.0,-1.0,-1.0,0.0,38,4,1
388,B,-0.001,5.0,-1.0,-1.0,0.0,38,4,1
389,B,-0.001,5.0,-1.0,-1.0,0.0,38,4,1
390,UP,-0.001,5.0,-1.0,-1.0,0.0,38,4,1
391,B,-0.001,5.0,-1.0,-1.0,0.0,38,4,1
392,DOWN,0.001,5.0,-1.0,-1.0,0.0,38,4,2
393,UP,0.001,4.0,-1.0,-1.0,0.0,38,4,1
394,A,-0.001,5.0,-1.0,-1.0,0.0,38,4,1
395,B,-0.001,5.0,-1.0,-1.0,0.0,38,4,1
396,RIGHT,0.001,5.0,-1.0,-1.0,0.0,38,5,1
397,UP,-0.001,6.0,-1.0,-1.0,0.0,38,5,1
398,RIGHT,0.001,6.0,-1.0,-1.0,0.0,38,6,1
399,UP,-0.001,7.0,-1.0,-1.0,0.0,38,6,1
400,UP,-0.001,7.0,-1.0,-1.0,0.0,38,6,1
401,RIGHT,3.001,7.0,-1.0,-1.0,0.0,37,7,1
402,LEFT,0.001,0.0,-1.0,-1.0,0.0,37,6,1
403,UP,-0.001,1.0,-1.0,-1.0,0.0,37,6,1
